66.699997,67.110001,66.949997,2016-08-11
66.190002,66.959999,66.43,2016-08-10
66.25,67.25,66.760002,2016-08-09
65.75,66.669998,66.339996,2016-08-08
66.120003,66.599998,66.540001,2016-08-05
66.080002,66.980003,66.099998,2016-08-04
66.220001,67.00,66.57,2016-08-03
66.050003,67.059998,66.779999,2016-08-02
66.230003,67.080002,66.940002,2016-08-01
65.150002,66.400002,66.230003,2016-07-29
63.93,65.059998,64.720001,2016-07-28
64.32,65.110001,64.900002,2016-07-27
63.959999,64.730003,64.449997,2016-07-26
63.709999,64.50,64.32,2016-07-25
63.580002,64.089996,63.810001,2016-07-22
63.169998,64.00,63.889999,2016-07-21
63.330002,63.900002,63.41,2016-07-20
63.09,63.970001,63.32,2016-07-19
63.18,63.77,63.560001,2016-07-18
63.130001,64.169998,63.32,2016-07-15
62.939999,64.139999,63.619999,2016-07-14
64.25,65.040001,64.769997,2016-07-13
64.32,65.809998,65.50,2016-07-12
64.07,64.989998,64.349998,2016-07-11
62.740002,64.480003,64.160004,2016-07-08
63.209999,63.75,63.43,2016-07-07
61.799999,63.759998,63.369999,2016-07-06
61.77,62.709999,61.919998,2016-07-05
61.830002,63.220001,62.709999,2016-07-01
61.139999,62.02,61.91,2016-06-30
60.23,62.029999,61.810001,2016-06-29
59.150002,60.130001,59.990002,2016-06-28
58.330002,59.68,58.68,2016-06-27
59.18,60.599998,59.860001,2016-06-24
60.619999,61.32,61.310001,2016-06-23
59.919998,61.18,60.389999,2016-06-22
59.75,60.400002,59.98,2016-06-21
60.060001,61.18,60.110001,2016-06-20
59.57,60.970001,60.009998,2016-06-17
59.91,60.939999,60.900002,2016-06-16
60.009998,61.27,60.400002,2016-06-15
59.16,60.380001,59.900002,2016-06-14
59.849998,61.389999,59.93,2016-06-13
59.720001,61.009998,61.00,2016-06-10
60.52,62.169998,60.75,2016-06-09
61.369999,62.299999,61.73,2016-06-08
62.299999,63.59,63.099998,2016-06-07
61.869999,62.990002,62.82,2016-06-06
63.75,65.370003,65.00,2016-06-03
62.830002,65.150002,65.089996,2016-06-02
62.630001,63.169998,62.830002,2016-06-01
62.639999,63.490002,62.93,2016-05-31
61.900002,63.200001,62.709999,2016-05-27
60.900002,62.169998,61.900002,2016-05-26
60.790001,61.470001,61.220001,2016-05-25
59.52,60.91,60.700001,2016-05-24
59.130001,59.84,59.299999,2016-05-23
59.029999,60.049999,59.689999,2016-05-20
58.900002,60.349998,59.279999,2016-05-19
59.560001,60.799999,60.459999,2016-05-18
58.50,62.790001,60.25,2016-05-17
61.50,62.619999,62.450001,2016-05-16
61.82,62.860001,62.00,2016-05-13
62.389999,63.07,62.490002,2016-05-12
62.639999,63.830002,62.700001,2016-05-11
63.32,63.759998,63.740002,2016-05-10
62.279999,63.869999,63.700001,2016-05-09
61.650002,62.75,62.509998,2016-05-06
61.09,62.400002,62.34,2016-05-05
61.009998,61.650002,61.459999,2016-05-04
60.720001,62.09,61.77,2016-05-03
60.700001,62.00,61.439999,2016-05-02
60.48,61.450001,61.00,2016-04-29
57.529999,62.099998,61.200001,2016-04-28
60.25,61.48,60.700001,2016-04-27
60.529999,61.290001,60.93,2016-04-26
60.75,61.299999,60.970001,2016-04-25
60.959999,61.990002,61.419998,2016-04-22
60.540001,61.43,61.369999,2016-04-21
59.959999,61.110001,60.48,2016-04-20
59.669998,61.23,60.169998,2016-04-19
59.299999,60.32,59.880001,2016-04-18
58.779999,59.740002,59.509998,2016-04-15
59.00,59.490002,59.279999,2016-04-14
58.700001,60.00,59.060001,2016-04-13
58.689999,60.049999,59.889999,2016-04-12
58.25,59.25,58.50,2016-04-11
58.169998,59.799999,58.470001,2016-04-08
58.759998,59.900002,59.299999,2016-04-07
58.52,59.900002,59.889999,2016-04-06
58.09,59.560001,58.540001,2016-04-05
57.490002,59.400002,59.209999,2016-04-04
56.360001,57.57,57.419998,2016-04-01
56.82,57.459999,57.119999,2016-03-31
56.720001,57.529999,57.00,2016-03-30
55.220001,57.099998,57.049999,2016-03-29
55.799999,56.700001,56.110001,2016-03-28
55.669998,56.25,56.119999,2016-03-24
56.220001,57.50,56.360001,2016-03-23
55.75,57.540001,57.50,2016-03-22
55.73,56.779999,56.009998,2016-03-21
54.799999,56.599998,56.57,2016-03-18
54.41,56.459999,55.32,2016-03-17
55.25,56.540001,56.310001,2016-03-16
55.130001,56.93,55.619999,2016-03-15
56.970001,57.73,57.209999,2016-03-14
56.349998,57.869999,57.73,2016-03-11
55.32,57.369999,56.23,2016-03-10
55.040001,56.650002,56.389999,2016-03-09
55.23,56.470001,55.32,2016-03-08
54.830002,56.50,56.400002,2016-03-07
55.299999,56.700001,56.150002,2016-03-04
55.150002,56.09,55.93,2016-03-03
55.400002,56.43,55.700001,2016-03-02
54.240002,56.34,56.34,2016-03-01
54.470001,56.00,54.610001,2016-02-29
55.799999,56.790001,56.00,2016-02-26
54.43,56.23,56.200001,2016-02-25
54.009998,55.07,54.889999,2016-02-24
55.00,56.310001,55.07,2016-02-23
